iso3,year,games_type,gold,silver,bronze,total_medals,has_medal,country,population,gdp_current_usd,gdp_per_capita,life_expectancy,adult_literacy_rate,unemployment_rate
NLD,2002,Winter,3.0,5.0,0.0,8.0,1,Netherlands,16148929.0,475529972122.746,29446.5330872868,78.2926829268293,,2.554
NZL,2002,Winter,0.0,0.0,0.0,0.0,0,New Zealand,3948500.0,66627729311.4495,16874.1874918196,78.8463414634146,,5.282
NOR,2002,Winter,13.0,5.0,7.0,25.0,1,Norway,4538159.0,195914852576.467,43170.557174499,78.9878048780488,,4.022
CHN,2002,Winter,2.0,2.0,4.0,8.0,1,China,1280400000.0,1489821682050.54,1163.55957673426,73.034,95.120002746582,4.24
POL,2002,Winter,0.0,1.0,1.0,2.0,1,Poland,38230364.0,199694463255.567,5223.45178967082,74.4975609756098,,20.211
RUS,2002,Winter,5.0,4.0,4.0,13.0,1,Russian Federation,145306497.0,345470494417.863,2377.52954101563,65.1287804878049,99.4400024414062,7.875
PRK,2002,Winter,2.0,2.0,0.0,4.0,1,"Korea, Dem. People's Rep.",23943973.0,,,60.877,100.0,3.043
SVK,2002,Winter,0.0,0.0,0.0,0.0,0,Slovak Republic,5376912.0,35243658398.7546,6554.62808369461,73.6048780487805,,18.541
SVN,2002,Winter,0.0,0.0,1.0,1.0,1,Slovenia,1994530.0,23214593516.2095,11639.1297780477,76.0073170731707,,5.922
ESP,2002,Winter,0.0,0.0,0.0,0.0,0,Spain,41431558.0,708938227243.923,17111.0685058941,79.5682926829268,97.1699981689453,11.146
SWE,2002,Winter,0.0,2.0,5.0,7.0,1,Sweden,8924958.0,267373345246.531,29957.9387652616,79.8463414634146,,4.965
CHE,2002,Winter,3.0,2.0,6.0,11.0,1,Switzerland,7284753.0,309301422430.386,42458.7384679187,80.3853658536585,,2.924
UKR,2002,Winter,0.0,0.0,0.0,0.0,0,Ukraine,48677281.0,43956163612.0433,903.011901855469,67.699,,10.136
GBR,2002,Winter,1.0,0.0,1.0,2.0,1,United Kingdom,59370479.0,1785729916067.15,30077.741432188,78.1439024390244,,5.037
USA,2002,Winter,10.0,13.0,11.0,34.0,1,United States,287625193.0,10929108000000.0,37997.7424300242,76.9365853658537,,5.783
ARG,2002,Winter,0.0,0.0,0.0,0.0,0,Argentina,38029349.0,97724004251.8602,2569.69963519124,74.312,99.1399993896484,19.59
ARM,2002,Winter,0.0,0.0,0.0,0.0,0,Armenia,3199800.0,2376335048.39976,742.651118319819,72.8268292682927,99.7399978637695,10.833
AZE,2002,Winter,0.0,0.0,0.0,0.0,0,Azerbaijan,8171950.0,6236087738.28284,763.108895463487,66.769,99.7699966430664,10.04
BHS,2002,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
BHR,2002,Winter,0.0,0.0,0.0,0.0,0,Bahrain,710553.0,9593510638.29787,13501.4708801425,75.209,97.870002746582,1.139
BMU,2002,Winter,0.0,0.0,0.0,0.0,0,Bermuda,62142.0,3937228000.0,63358.5658652763,78.841,,
BWA,2002,Winter,0.0,0.0,0.0,0.0,0,Botswana,1744763.0,5438863982.88692,3117.25087183011,52.373,,21.268
BRA,2002,Winter,0.0,0.0,0.0,0.0,0,Brazil,178503484.0,509795273806.715,2855.94018885769,70.396,88.620002746582,10.641
BGR,2002,Winter,0.0,1.0,2.0,3.0,1,Bulgaria,7837161.0,16403043849.8297,2092.98288625558,71.8658536585366,,18.11
BFA,2002,Winter,0.0,0.0,0.0,0.0,0,Burkina Faso,12680897.0,3622350062.96053,285.654087637533,51.447,22.4699993133545,2.851
TWN,2002,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
COL,2002,Winter,0.0,0.0,0.0,0.0,0,Colombia,40324680.0,97945812802.8882,2428.92969771584,71.537,92.8000030517578,14.481
HRV,2002,Winter,3.0,1.0,0.0,4.0,1,Croatia,4302174.0,26757722428.6781,6219.58164143945,74.7173170731707,,15.053
CUB,2002,Winter,0.0,0.0,0.0,0.0,0,Cuba,11177418.0,33590500000.0,3005.21104247868,76.766,99.8000030517578,3.31
CIV,2002,Winter,0.0,0.0,0.0,0.0,0,Cote d'Ivoire,18654771.0,18054383320.8474,967.815864415991,51.544,43.9099998474121,5.474
DNK,2002,Winter,0.0,0.0,0.0,0.0,0,Denmark,5375931.0,178788209558.311,33257.1622586509,76.8951219512195,,4.274
DOM,2002,Winter,0.0,0.0,0.0,0.0,0,Dominican Republic,8852235.0,27137440786.2562,3065.60329524196,70.719,87.0,6.779
ECU,2002,Winter,0.0,0.0,0.0,0.0,0,Ecuador,13138472.0,27054197000.0,2059.1585535974,73.164,92.3899993896484,4.836
EGY,2002,Winter,0.0,0.0,0.0,0.0,0,"Egypt, Arab Rep.",76239137.0,85146067415.7303,1116.82884626213,67.846,66.370002746582,10.01
ETH,2002,Winter,0.0,0.0,0.0,0.0,0,Ethiopia,71635517.0,7850809498.16803,109.593813612988,52.085,35.9000015258789,3.06
FJI,2002,Winter,0.0,0.0,0.0,0.0,0,Fiji,858049.0,1833279985.36741,2136.56794118683,65.492,,4.769
GEO,2002,Winter,0.0,0.0,0.0,0.0,0,Georgia,3978515.0,3395766677.67315,853.526171868939,70.438,99.6500015258789,12.59
GHA,2002,Winter,0.0,0.0,0.0,0.0,0,Ghana,20729388.0,6166197847.85031,297.46164468774,58.709,71.5,8.695
GRC,2002,Winter,0.0,0.0,0.0,0.0,0,Greece,10902022.0,150253800085.865,13782.195640943,78.6414634146341,,10.346
GRD,2002,Winter,0.0,0.0,0.0,0.0,0,Grenada,108404.0,540336925.925926,4984.47405931447,73.142,,
HKG,2002,Winter,0.0,0.0,0.0,0.0,0,"Hong Kong SAR, China",6744100.0,166348866131.028,24665.8362318216,81.4521951219512,,7.28
IND,2002,Winter,0.0,0.0,0.0,0.0,0,India,1097600380.0,514939140318.756,469.149928973927,63.649,62.75,7.753
IDN,2002,Winter,0.0,0.0,0.0,0.0,0,Indonesia,222088495.0,195660611165.183,881.002913569131,66.954,90.379997253418,6.604
IRL,2002,Winter,0.0,0.0,0.0,0.0,0,Ireland,3931947.0,128596035288.401,32705.4345565698,77.6341463414634,,4.216
IRN,2002,Winter,0.0,0.0,0.0,0.0,0,"Iran, Islamic Rep.",68011317.0,128626917504.398,1891.25756092031,71.112,77.0,12.8
ISR,2002,Winter,0.0,0.0,0.0,0.0,0,Israel,6570000.0,125332331883.997,19076.4584298321,79.4512195121951,,12.888
JAM,2002,Winter,0.0,0.0,0.0,0.0,0,Jamaica,2640572.0,9719009494.84779,3680.64551727724,71.478,,6.619
JOR,2002,Winter,0.0,0.0,0.0,0.0,0,Jordan,5616066.0,9582510578.27927,1706.26744384401,72.359,92.5500030517578,15.3
KAZ,2002,Winter,0.0,0.0,0.0,0.0,0,Kazakhstan,15656677.0,24636598527.4437,1573.55219932325,64.441,,9.33
KEN,2002,Winter,0.0,0.0,0.0,0.0,0,Kenya,32629808.0,13147736898.5176,402.936385605382,56.759,,2.919
SRB,2002,Winter,0.0,0.0,0.0,0.0,0,Kosovo,1829462.0,26845632341.8075,3597.08798057009,72.227,98.8399963378906,18.5
SRB,2002,Winter,0.0,0.0,0.0,0.0,0,Serbia,7500031.0,17930583571.3055,2390.73459447107,72.2853658536585,98.8399963378906,13.8
KWT,2002,Winter,0.0,0.0,0.0,0.0,0,Kuwait,2059974.0,38135788413.8276,18512.7523035862,76.5316341463415,93.2799987792969,1.1
KGZ,2002,Winter,0.0,0.0,0.0,0.0,0,Kyrgyz Republic,4990704.0,1605643104.73021,321.726775366804,68.1560975609756,,2.065
LTU,2002,Winter,0.0,0.0,0.0,0.0,0,Lithuania,3443067.0,14282292664.6004,4148.13091485015,71.7609756097561,,13.008
MYS,2002,Winter,0.0,0.0,0.0,0.0,0,Malaysia,24102477.0,100845526315.789,4184.03163773539,73.469,93.120002746582,3.48
MEX,2002,Winter,0.0,0.0,0.0,0.0,0,Mexico,101548624.0,810666116401.915,7983.03398381759,73.106,90.2699966430664,3.003
MDA,2002,Winter,0.0,0.0,0.0,0.0,0,Moldova,2911385.0,1661818168.4226,570.799866188293,67.793,99.3600006103516,6.845
MNG,2002,Winter,0.0,0.0,0.0,0.0,0,Mongolia,2449027.0,1396555719.97409,570.249213248399,63.540243902439,98.2600021362305,6.2
MAR,2002,Winter,0.0,0.0,0.0,0.0,0,Morocco,29198142.0,47077192187.6418,1596.02062988281,67.582,52.310001373291,11.59
NAM,2002,Winter,0.0,0.0,0.0,0.0,0,Namibia,1889970.0,3349169826.38896,1772.07565537493,51.988,88.2018591728156,21.5
NGA,2002,Winter,0.0,0.0,0.0,0.0,0,Niger,12349144.0,2782192878.67204,225.294391147438,50.645,70.1999969482422,1.813
NGA,2002,Winter,0.0,0.0,0.0,0.0,0,Nigeria,133471989.0,95054059302.6995,712.164852077686,48.02,70.1999969482422,3.681
MKD,2002,Winter,0.0,0.0,0.0,0.0,0,North Macedonia,2020157.0,4018365747.00972,1989.13537265159,73.0390243902439,96.129997253418,31.94
PHL,2002,Winter,0.0,0.0,0.0,0.0,0,Philippines,83068889.0,84307345887.543,1014.90879320106,67.886,95.4199981689453,3.615
PRT,2002,Winter,0.0,0.0,0.0,0.0,0,Portugal,10419631.0,134795565549.419,12936.6928204482,77.0658536585366,,4.497
PRI,2002,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
QAT,2002,Winter,0.0,0.0,0.0,0.0,0,Qatar,711205.0,19363736263.7363,27226.6593510117,75.766,88.9599990844727,0.87
ROU,2002,Winter,0.0,0.0,0.0,0.0,0,Romania,21730496.0,46065502702.5817,2119.85509684554,71.009756097561,97.3000030517578,8.112
SMR,2002,Winter,0.0,0.0,0.0,0.0,0,San Marino,27491.0,1148872072.38556,41790.8432718184,81.061,99.9100036621094,
SAU,2002,Winter,0.0,0.0,0.0,0.0,0,Saudi Arabia,17910910.0,189605866666.667,10586.0543471363,73.296,82.8600006103516,5.265
ZAF,2002,Winter,0.0,0.0,0.0,0.0,0,South Africa,48019415.0,129087556612.449,2688.23676032806,55.58,92.879997253418,22.547
SYR,2002,Winter,0.0,0.0,0.0,0.0,0,Syrian Arab Republic,17468332.0,20669357462.3831,1183.2473451033,71.742,82.8899993896484,10.94
THA,2002,Winter,0.0,0.0,0.0,0.0,0,Thailand,64266437.0,134300904400.022,2089.75183111554,71.775,96.4300003051758,1.82
TUN,2002,Winter,0.0,0.0,0.0,0.0,0,Tunisia,9971515.0,23141616604.5242,2320.7723805785,73.07,74.3000030517578,14.55
TUR,2002,Winter,0.0,0.0,0.0,0.0,0,Turkiye,67048795.0,240249071871.106,3583.19745897158,72.605,87.370002746582,10.358
TKM,2002,Winter,0.0,0.0,0.0,0.0,0,Turkmenistan,4769465.0,4462029108.72349,935.540801478466,65.593,99.9000015258789,10.153
UGA,2002,Winter,0.0,0.0,0.0,0.0,0,Uganda,25532870.0,6178563591.12051,241.984688408335,51.443,68.1399993896484,3.5
UZB,2002,Winter,0.0,0.0,0.0,0.0,0,Uzbekistan,25399980.0,9687788512.80184,381.409296889283,66.376,99.9800033569336,10.283
VEN,2002,Winter,0.0,0.0,0.0,0.0,0,"Venezuela, RB",25435671.0,92893587733.6549,3652.09896501865,72.823,94.6620701964151,16.17
LIE,2002,Winter,0.0,0.0,0.0,0.0,0,Liechtenstein,33694.0,2688618747.38148,79795.1785891101,79.6365853658537,,
DZA,2002,Winter,0.0,0.0,0.0,0.0,0,Algeria,31750835.0,61516103406.1688,1937.46411413019,71.644,69.870002746582,25.9
BDI,2002,Winter,0.0,0.0,0.0,0.0,0,Burundi,6824132.0,825394519.423728,120.952308575468,49.924,48.0800018310547,3.169
SGP,2002,Winter,0.0,0.0,0.0,0.0,0,Singapore,4175950.0,92538372869.6942,22159.8373710639,78.5512195121951,95.8600006103516,5.65
TJK,2002,Winter,0.0,0.0,0.0,0.0,0,Tajikistan,6531669.0,1221106220.2868,186.951638285222,64.898,,3.95
TTO,2002,Winter,0.0,0.0,0.0,0.0,0,Trinidad and Tobago,1332011.0,9008298228.60273,6762.93080808096,69.232,,10.39
ARE,2002,Winter,0.0,0.0,0.0,0.0,0,United Arab Emirates,3956826.0,109816201497.617,27753.6089526346,78.721,98.2900009155273,2.661
VNM,2002,Winter,0.0,0.0,0.0,0.0,0,Viet Nam,78772224.0,35064105500.8344,445.132861817313,73.138,96.129997253418,2.12
AFG,2002,Winter,0.0,0.0,0.0,0.0,0,Afghanistan,21378117.0,3825701438.99963,178.954088379235,56.225,35.9865546430738,7.93
CMR,2002,Winter,0.0,0.0,0.0,0.0,0,Cameroon,15725528.0,12417251350.4882,789.623811072554,53.922,71.1900024414062,6.709
CYP,2002,Winter,0.0,0.0,0.0,0.0,0,Cyprus,981440.0,11420228846.1538,16093.2158203125,78.758,,3.336
GAB,2002,Winter,0.0,0.0,0.0,0.0,0,Gabon,1345135.0,5335451099.88223,3966.48001864663,62.175,,17.351
GTM,2002,Winter,0.0,0.0,0.0,0.0,0,Guatemala,12246915.0,20444205991.025,1669.33517469705,67.835,69.0999984741211,2.747
MNE,2002,Winter,0.0,0.0,0.0,0.0,0,Montenegro,609828.0,1284685050.52413,2106.6350684523,73.9652195121951,98.5299987792969,30.423
CHL,2002,Winter,0.0,0.0,0.0,0.0,0,Chile,15857925.0,70264045939.2773,4430.84741157984,77.84,95.7200012207031,10.168
ISL,2002,Winter,0.0,0.0,0.0,0.0,0,Iceland,287523.0,9318395054.85934,32409.2161491753,80.5024390243903,,2.988
MUS,2002,Winter,0.0,0.0,0.0,0.0,0,Mauritius,1204621.0,4906494249.38255,4073.06053055903,71.9658536585366,91.7699966430664,8.205
PAN,2002,Winter,0.0,0.0,0.0,0.0,0,Panama,3129344.0,12800851300.0,4090.58617397129,74.195,94.0899963378906,6.362
WSM,2002,Winter,0.0,0.0,0.0,0.0,0,Samoa,184471.0,281790134.211972,1527.55790455937,71.233,99.4000015258789,4.975
SDN,2002,Winter,0.0,0.0,0.0,0.0,0,Sudan,29228727.0,18137128388.3606,506.262634277344,59.308,53.5200004577637,15.514
TGO,2002,Winter,0.0,0.0,0.0,0.0,0,Togo,5413274.0,2410199032.43102,445.238691488925,55.032,56.8899993896484,4.104
ZWE,2002,Winter,0.0,0.0,0.0,0.0,0,Zimbabwe,12087653.0,6342116910.65686,524.677281078209,45.938,,5.007
ERI,2002,Winter,0.0,0.0,0.0,0.0,0,Eritrea,2392978.0,729321680.154324,304.775756465092,58.941,52.5099983215332,5.708
PRY,2002,Winter,0.0,0.0,0.0,0.0,0,Paraguay,5261328.0,7196260656.84556,1367.76506935997,70.539,93.2900009155273,9.393
BRB,2002,Winter,0.0,0.0,0.0,0.0,0,Barbados,264148.0,3106500000.0,11760.4524736133,74.82,,10.32
CRI,2002,Winter,0.0,0.0,0.0,0.0,0,Costa Rica,4075705.0,16578820687.2881,4067.71851429092,77.939,,6.396
MOZ,2002,Winter,0.0,0.0,0.0,0.0,0,Mozambique,18958338.0,5950769426.60213,313.886661721198,50.879,59.7799987792969,2.903
LKA,2002,Winter,0.0,0.0,0.0,0.0,0,Sri Lanka,19805752.0,16536535647.0834,834.936014905338,72.271,90.8099975585938,8.76
URY,2002,Winter,0.0,0.0,0.0,0.0,0,Uruguay,3278867.0,13606515722.5864,4149.76140312687,74.979,97.7900009155273,16.648
TON,2002,Winter,0.0,0.0,0.0,0.0,0,Tonga,103874.0,182764280.828501,1759.4805324576,70.03,99.0199966430664,4.838
ZMB,2002,Winter,0.0,0.0,0.0,0.0,0,Zambia,10647949.0,4193850445.42632,393.864625518616,48.461,69.1500015258789,14.131
PAK,2002,Winter,0.0,0.0,0.0,0.0,0,Pakistan,163222549.0,97923302809.3537,599.937345723927,62.556,54.1500015258789,0.635
PER,2002,Winter,0.0,0.0,0.0,0.0,0,Peru,27288217.0,54777553515.0809,2007.37019626753,70.815,87.6699981689453,4.84
SUR,2002,Winter,0.0,0.0,0.0,0.0,0,Suriname,496551.0,1093574468.08511,2202.340682196,65.274,89.5999984741211,11.243
LUX,2002,Winter,0.0,0.0,0.0,0.0,0,Luxembourg,446175.0,23649833332.1655,53005.7339209179,77.9658536585366,,2.621
DJI,2002,Winter,0.0,0.0,0.0,0.0,0,Djibouti,795574.0,591122039.601398,743.013270420348,57.824,,26.59
SEN,2002,Winter,0.0,0.0,0.0,0.0,0,Senegal,10466214.0,7006402319.75856,669.430447319209,58.912,39.2799987792969,2.828
VIR,2002,Winter,0.0,0.0,0.0,0.0,0,,,,,,,
GUY,2002,Winter,0.0,0.0,0.0,0.0,0,Guyana,763652.0,726131434.715338,950.866932470993,64.183,85.6399993896484,11.81
LBN,2002,Winter,0.0,0.0,0.0,0.0,0,Lebanon,4463504.0,19152238805.9701,4290.85283803266,74.836,92.6699981689453,8.229
TZA,2002,Winter,0.0,0.0,0.0,0.0,0,Tanzania,36121304.0,14129651895.6911,402.649047851563,54.94,69.4300003051758,3.024
IRQ,2002,Winter,0.0,0.0,0.0,0.0,0,Iraq,26006559.0,32928454672.4246,1266.15961275094,65.724,77.1999969482422,8.621
HTI,2002,Winter,0.0,0.0,0.0,0.0,0,Haiti,8607641.0,6205847213.6351,720.969568042522,59.041,74.0273206930105,11.046
MCO,2002,Winter,0.0,0.0,0.0,0.0,0,Monaco,32422.0,2919647981.81473,90051.4459877468,83.055,,
NPL,2002,Winter,0.0,0.0,0.0,0.0,0,Nepal,25328981.0,6050875806.66403,238.89140296106,63.507,55.5625898340797,10.632
AUS,2000,Summer,16.0,25.0,17.0,58.0,1,Australia,19028802.0,416167815092.908,21870.4159669594,79.2341463414634,,6.288
AUT,2000,Summer,2.0,1.0,0.0,3.0,1,Austria,8011566.0,196181599831.287,24487.2974685956,78.1268292682927,,4.687
BLR,2000,Summer,3.0,3.0,11.0,17.0,1,Belarus,9979610.0,12736780455.1539,1276.28038121269,68.9121951219512,,12.224
BEL,2000,Summer,0.0,2.0,3.0,5.0,1,Belgium,10251250.0,236792460312.471,23098.8865077401,77.7219512195122,,6.586
CAN,2000,Summer,3.0,3.0,8.0,14.0,1,Canada,30685730.0,744773415931.587,24271.0020563821,79.1668292682927,,6.829
CZE,2000,Summer,2.0,3.0,3.0,8.0,1,Czechia,10255063.0,62175642238.0847,6062.92152842793,74.9682926829268,,8.764
EST,2000,Summer,1.0,0.0,2.0,3.0,1,Estonia,1396985.0,5686579747.53524,4070.60902410208,70.4170731707317,99.7699966430664,13.36
FIN,2000,Summer,2.0,1.0,1.0,4.0,1,Finland,5176209.0,125967821110.589,24335.9225082659,77.4658536585366,,11.134
FRA,2000,Summer,13.0,14.0,11.0,38.0,1,France,60918661.0,1360959069477.49,22340.5939516217,79.0560975609756,,10.218
DEU,2000,Summer,13.0,17.0,26.0,56.0,1,Germany,82211508.0,1966980701145.1,23925.8559901991,77.9268292682927,,7.917
HUN,2000,Summer,8.0,6.0,3.0,17.0,1,Hungary,10210971.0,47275954428.9586,4629.91760812548,71.2463414634146,,6.563
ITA,2000,Summer,13.0,8.0,13.0,34.0,1,Italy,56942108.0,1149661363439.38,20190.0035636084,79.7780487804878,,10.834
JPN,2000,Summer,5.0,8.0,5.0,18.0,1,Japan,126843000.0,4968359075956.59,39169.3595701504,81.0760975609756,,4.748
LVA,2000,Summer,1.0,1.0,1.0,3.0,1,Latvia,2367550.0,7761252607.18424,3278.17896440803,70.3146341463415,99.75,14.211
NLD,2000,Summer,12.0,9.0,4.0,25.0,1,Curacao,133860.0,2120511229.05028,15841.2612359949,73.283,,2.554
NLD,2000,Summer,12.0,9.0,4.0,25.0,1,Netherlands,15925513.0,417649282153.726,26225.1697734149,77.9878048780488,,2.725
NZL,2000,Summer,1.0,0.0,3.0,4.0,1,New Zealand,3857700.0,52623281956.7031,13641.1027183822,78.6365853658537,,6.13
NOR,2000,Summer,4.0,3.0,3.0,10.0,1,Norway,4490967.0,171457201935.968,38178.2368777076,78.6341463414634,,3.458
CHN,2000,Summer,28.0,16.0,14.0,58.0,1,China,1262645000.0,1223754919971.05,969.199513696287,72.288,90.9199981689453,3.26
POL,2000,Summer,6.0,5.0,3.0,14.0,1,Poland,38258629.0,172953527033.013,4520.64100449111,73.7487804878049,,14.928
RUS,2000,Summer,32.0,28.0,29.0,89.0,1,Russian Federation,146596869.0,259710142196.943,1771.59411621094,65.4836585365854,99.4400024414062,10.581
PRK,2000,Summer,0.0,1.0,3.0,4.0,1,"Korea, Dem. People's Rep.",23665910.0,,,60.911,100.0,3.05
PRK,2000,Summer,8.0,10.0,10.0,28.0,1,"Korea, Dem. People's Rep.",23665910.0,,,60.911,100.0,3.05
SVK,2000,Summer,1.0,3.0,1.0,5.0,1,Slovak Republic,5388720.0,29215726004.7765,5421.6448441887,73.0512195121951,,18.546
SVN,2000,Summer,2.0,0.0,0.0,2.0,1,Slovenia,1988925.0,20159190701.6789,10135.7219109212,75.4121951219512,,6.92
ESP,2000,Summer,3.0,3.0,5.0,11.0,1,Spain,40567864.0,598102854756.08,14743.2671031455,78.9658536585366,97.1699981689453,13.785
SWE,2000,Summer,4.0,5.0,3.0,12.0,1,Sweden,8872109.0,262905197441.662,29632.7736101599,79.6439024390244,,5.466
CHE,2000,Summer,1.0,6.0,2.0,9.0,1,Switzerland,7184250.0,279216033870.204,38865.021939688,79.6804878048781,,2.658
UKR,2000,Summer,3.0,10.0,10.0,23.0,1,Ukraine,49556660.0,32375083934.8241,653.294311523438,67.786,,11.707
GBR,2000,Summer,11.0,10.0,7.0,28.0,1,United Kingdom,58892514.0,1665534876683.31,28280.926786099,77.7414634146342,,5.558
USA,2000,Summer,37.0,24.0,32.0,93.0,1,United States,282162411.0,10250952000000.0,36329.9702595751,76.6365853658537,,3.992
ARG,2000,Summer,0.0,2.0,2.0,4.0,1,Argentina,37213984.0,284203750000.0,7637.01489203628,73.91,99.1399993896484,15.0
ARM,2000,Summer,0.0,0.0,1.0,1.0,1,Armenia,3221100.0,1911563668.85006,593.450581742282,72.8804878048781,99.7399978637695,11.095
AZE,2000,Summer,2.0,0.0,1.0,3.0,1,Azerbaijan,8048600.0,5272615722.96892,655.097249579917,65.377,99.7699966430664,11.78
BHS,2000,Summer,2.0,0.0,1.0,3.0,1,,,,,,,
BHR,2000,Summer,0.0,0.0,0.0,0.0,0,Bahrain,637582.0,9062898936.17021,14214.4836839343,74.673,97.870002746582,1.083
BMU,2000,Summer,0.0,0.0,0.0,0.0,0,Bermuda,61550.0,3480219000.0,56542.9569455727,78.251,,
BWA,2000,Summer,0.0,0.0,0.0,0.0,0,Botswana,1677382.0,5788329609.15755,3450.81180622992,52.263,,15.88
BRA,2000,Summer,0.0,6.0,6.0,12.0,1,Brazil,174018282.0,655448231983.527,3766.54811466032,69.584,86.370002746582,10.889
BGR,2000,Summer,5.0,6.0,2.0,13.0,1,Bulgaria,8170172.0,13245990274.4581,1621.26210738992,71.6634146341463,,16.218
BFA,2000,Summer,0.0,0.0,0.0,0.0,0,Burkina Faso,11925546.0,2968370087.59759,248.908526921752,50.808,22.4699993133545,2.679
TWN,2000,Summer,0.0,1.0,4.0,5.0,1,,,,,,,
COL,2000,Summer,1.0,0.0,0.0,1.0,1,Colombia,39089934.0,99875074951.0278,2555.00751039968,70.905,92.8000030517578,20.52
HRV,2000,Summer,1.0,0.0,1.0,2.0,1,Croatia,4468302.0,22134411297.473,4953.65158789022,72.8078048780488,,16.064
CUB,2000,Summer,11.0,11.0,7.0,29.0,1,Cuba,11109109.0,30565400000.0,2751.3817714814,75.922,99.8000030517578,5.45
CIV,2000,Summer,0.0,0.0,0.0,0.0,0,Cote d'Ivoire,17699004.0,16577533891.8785,936.636541348798,51.393,48.7400016784668,4.816
DNK,2000,Summer,2.0,3.0,1.0,6.0,1,Denmark,5339616.0,164043817223.59,30722.0251837567,76.5926829268293,,4.476
DOM,2000,Summer,0.0,0.0,0.0,0.0,0,Dominican Republic,8584190.0,24305780628.6677,2831.45883638033,70.365,87.0,6.432
ECU,2000,Summer,0.0,0.0,0.0,0.0,0,Ecuador,12689206.0,17539454727.3637,1382.23421759909,72.09,92.3899993896484,4.8
EGY,2000,Summer,0.0,0.0,0.0,0.0,0,"Egypt, Arab Rep.",73083284.0,99838543960.0763,1366.09274372613,67.332,66.370002746582,8.98
ETH,2000,Summer,4.0,1.0,3.0,8.0,1,Ethiopia,67411494.0,8242349617.8638,122.269202606069,50.88,35.9000015258789,3.5
FJI,2000,Summer,0.0,0.0,0.0,0.0,0,Fiji,840909.0,1678219507.89829,1995.72071163264,66.194,,4.7
GEO,2000,Summer,0.0,0.0,6.0,6.0,1,Georgia,4077131.0,3057475335.18846,749.908534993961,70.091,99.6500015258789,10.82
GHA,2000,Summer,0.0,0.0,0.0,0.0,0,Ghana,19637087.0,4982850662.20851,253.746936203344,58.139,57.9000015258789,10.456
GRC,2000,Summer,4.0,6.0,3.0,13.0,1,Greece,10805808.0,125760166224.805,11638.2010697215,77.8878048780488,,11.345
GRD,2000,Summer,0.0,0.0,0.0,0.0,0,Grenada,107451.0,520044370.37037,4839.82811114248,72.955,,
HKG,2000,Summer,0.0,0.0,0.0,0.0,0,"Hong Kong SAR, China",6665000.0,171668891194.349,25756.7728723704,80.8731707317073,,4.92
IND,2000,Summer,0.0,0.0,1.0,1.0,1,India,1057922733.0,468395521654.458,442.750218937263,62.749,62.75,7.624
IDN,2000,Summer,1.0,3.0,2.0,6.0,1,Indonesia,216077790.0,165021012077.81,763.711124950924,66.292,90.379997253418,6.077
IRL,2000,Summer,0.0,1.0,0.0,1.0,1,Ireland,3805174.0,100207610429.909,26334.5672050501,76.5365853658537,,4.318
IRN,2000,Summer,3.0,0.0,1.0,4.0,1,"Iran, Islamic Rep.",66418659.0,109591707801.431,1650.01385832603,70.166,77.0,11.696
ISR,2000,Summer,0.0,0.0,1.0,1.0,1,Israel,6289000.0,136512300542.025,21706.5194056329,78.9536585365854,,11.102
JAM,2000,Summer,0.0,6.0,3.0,9.0,1,Jamaica,2607826.0,9005064474.93003,3453.09252800226,71.281,,6.762
JOR,2000,Summer,0.0,0.0,0.0,0.0,0,Jordan,5386945.0,8460789844.8519,1570.61002940477,71.926,92.5500030517578,13.7
KAZ,2000,Summer,3.0,4.0,0.0,7.0,1,Kazakhstan,15501103.0,18291990662.0356,1180.0444563226,63.793,,12.75
KEN,2000,Summer,2.0,3.0,2.0,7.0,1,Kenya,30642890.0,12705350097.8044,414.626365130846,56.084,82.2300033569336,2.889
SRB,2000,Summer,1.0,1.0,1.0,3.0,1,Kosovo,1802493.0,17930583571.3055,2390.73459447107,71.321,98.8399963378906,13.8
SRB,2000,Summer,1.0,1.0,1.0,3.0,1,Serbia,7516346.0,7326373882.11044,974.725469278615,71.5829268292683,98.8399963378906,12.6
KWT,2000,Summer,0.0,0.0,1.0,1.0,1,Kuwait,1954709.0,37718743480.0751,19296.3471698729,76.2258780487805,93.2799987792969,0.8
KGZ,2000,Summer,0.0,0.0,1.0,1.0,1,Kyrgyz Republic,4898362.0,1369688498.06778,279.621738464365,68.5585365853659,,1.858
LTU,2000,Summer,2.0,0.0,3.0,5.0,1,Lithuania,3499536.0,11550695727.2335,3300.63634928559,72.0195121951219,,15.931
MYS,2000,Summer,0.0,0.0,0.0,0.0,0,Malaysia,22967816.0,93789736842.1053,4083.52874483605,72.732,88.6900024414062,3.0
MEX,2000,Summer,1.0,2.0,3.0,6.0,1,Mexico,98625552.0,742061329749.127,7524.0271380091,72.562,90.5400009155273,2.646
MDA,2000,Summer,0.0,1.0,1.0,2.0,1,Moldova,2924668.0,1288429391.79951,440.538683980372,67.462,96.6500015258789,8.539
MNG,2000,Summer,0.0,0.0,0.0,0.0,0,Mongolia,2388299.0,1136896123.61298,476.02755082717,63.2104878048781,97.7699966430664,5.993
